id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g,season
mccaj001,McCann,James,R,R,BAL,70,1,0,1,59,2,0,0,0,0,0,0,0,7,3,0,20230409,20231001,2023
mccaj003,McCarthy,Jake,L,L,ARI,99,0,0,0,0,0,0,0,0,0,12,84,93,1,9,4,20230330,20231001,2023
mccls003,McClanahan,Shane,L,L,TBA,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230802,2023
mccoc001,McCormick,Chas,R,L,HOU,125,0,0,0,0,0,0,0,0,66,60,24,121,4,3,0,20230401,20231023,2023
mccom002,McCoy,Mason,R,R,TOR,6,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,20230830,20230905,2023
mccua001,McCutchen,Andrew,R,R,PIT,112,0,0,0,0,0,0,0,0,0,0,8,8,98,8,0,20230330,20230904,2023
mcfat001,McFarland,T. J.,L,L,NYN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230628,20230709,2023
mcgee001,McGee,Easton,R,R,SEA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20230429,20230429,2023
mcgos001,McGough,Scott,R,R,ARI,63,63,1,62,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230914,2023
mcgur002,McGuire,Reese,L,R,BOS,72,0,0,0,62,0,0,0,0,0,0,0,0,1,17,0,20230330,20231001,2023
mchuc001,McHugh,Collin,R,R,ATL,41,41,1,40,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230905,2023
mcker001,McKenna,Ryan,R,R,BAL,89,1,0,1,0,0,0,0,0,15,25,55,87,1,12,11,20230330,20230924,2023
mcket001,McKenzie,Triston,R,R,CLE,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20230604,20230930,2023
mckib001,McKinney,Billy,L,L,NYA,48,0,0,0,0,1,0,0,0,33,9,10,41,0,7,1,20230608,20230820,2023
mckiz001,McKinstry,Zach,L,R,DET,148,1,0,1,0,0,47,52,23,22,2,38,56,2,28,2,20230330,20230930,2023
mclam001,McLain,Matt,R,R,CIN,89,0,0,0,0,0,37,0,53,0,0,0,0,4,0,1,20230515,20230827,2023
mcmar001,McMahon,Ryan,L,R,COL,152,0,0,0,0,0,22,130,0,0,0,0,0,3,1,3,20230330,20231001,2023
mcmij001,McMillon,John,L,R,KCA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20230817,20230827,2023
mcnej002,McNeil,Jeff,L,R,NYN,156,0,0,0,0,1,107,0,1,32,3,41,68,0,5,0,20230330,20230927,2023
meada001,Meadows,Austin,L,L,DET,6,0,0,0,0,0,0,0,0,6,0,1,6,0,1,0,20230330,20230406,2023
meadc001,Mead,Curtis,R,R,TBA,26,0,0,0,0,0,6,19,1,0,0,0,0,1,1,0,20230804,20231004,2023
meadp001,Meadows,Parker,L,R,DET,37,0,0,0,0,0,0,0,0,0,36,0,36,1,0,1,20230821,20231001,2023
meanj001,Means,John,L,L,BAL,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20230912,20230929,2023
mearn001,Mears,Nick,R,R,COL,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20230430,20231001,2023
meckw001,Meckler,Wade,L,R,SFN,20,0,0,0,0,0,0,0,0,4,18,0,19,0,5,0,20230814,20230905,2023
medev001,Mederos,Victor,R,R,ANA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230630,20230801,2023
medil002,Medina,Luis,R,R,OAK,23,23,17,6,0,0,0,0,0,0,0,0,0,0,0,0,20230426,20230928,2023
megit001,Megill,Trevor,L,R,MIL,32,32,2,30,0,0,0,0,0,0,0,0,0,0,0,0,20230517,20231004,2023
megit002,Megill,Tylor,R,R,NYN,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230930,2023
mejif001,Mejia,Francisco,B,R,TBA,50,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,20230401,20230720,2023
mejij002,Mejia,J. C.,R,R,MIL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20230705,20230813,2023
melem001,Melendez,MJ,L,R,KCA,148,0,0,0,10,1,0,0,0,58,0,72,126,12,6,0,20230330,20231001,2023
mendd002,Mendick,Danny,R,R,NYN,35,2,0,2,0,0,16,9,0,4,0,0,4,3,6,3,20230624,20230930,2023
menej001,Meneses,Joey,R,R,WAS,154,0,0,0,0,19,0,0,0,0,0,1,1,131,3,0,20230330,20231001,2023
merco003,Mercado,Oscar,R,R,SLN,20,0,0,0,0,0,0,0,0,7,4,8,17,3,1,2,20230517,20230701,2023
merrj001,Merryweather,Julian,R,R,CHN,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230929,2023
merrw001,Merrifield,Whit,R,R,ALS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
merrw001,Merrifield,Whit,R,R,TOR,147,0,0,0,0,0,84,0,0,82,0,6,85,0,6,3,20230330,20231004,2023
mervm001,Mervis,Matt,L,R,CHN,27,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,20230505,20230614,2023
meyej002,Meyers,Jake,R,L,HOU,112,0,0,0,0,0,0,0,0,2,105,0,107,1,5,7,20230330,20231001,2023
middk001,Middleton,Keynan,R,R,CHA,39,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,20230411,20230729,2023
middk001,Middleton,Keynan,R,R,NYA,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20230804,20230929,2023
mikom001,Mikolas,Miles,R,R,SLN,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231001,2023
milew001,Miley,Wade,L,L,MIL,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20230404,20230927,2023
milla003,Mills,Alec,R,R,CIN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230701,20230701,2023
millb002,Miller,Brad,L,R,TEX,27,1,0,1,0,5,0,1,0,0,0,0,0,21,6,0,20230330,20230801,2023
millb004,Miller,Bryce,R,R,SEA,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20230502,20230927,2023
millb005,Miller,Bobby,L,R,LAN,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,20230523,20231009,2023
milld003,Millas,Drew,B,R,WAS,11,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,20230828,20231001,2023
millm004,Miller,Mason,R,R,OAK,10,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,20230419,20231001,2023
millo002,Miller,Owen,R,R,MIL,90,0,0,0,0,35,42,23,0,7,0,2,8,4,12,1,20230401,20230909,2023
mills001,Miller,Shelby,R,R,LAN,37,37,1,36,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231007,2023
millt003,Miller,Tyson,R,R,LAN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230726,20230829,2023
millt003,Miller,Tyson,R,R,MIL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20230430,20230707,2023
millt003,Miller,Tyson,R,R,NYN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230814,20230814,2023
milnh001,Milner,Hoby,L,L,MIL,75,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20231004,2023
milot001,Milone,Tommy,L,L,SEA,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20230414,20230705,2023
minta001,Minter,A. J.,L,L,ATL,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231012,2023
miraj002,Miranda,Jose,R,R,MIN,40,0,0,0,0,2,0,38,0,0,0,0,0,3,1,0,20230330,20230709,2023
misia001,Misiewicz,Anthony,R,L,ARI,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20230420,20230519,2023
misia001,Misiewicz,Anthony,R,L,DET,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230627,20230627,2023
misia001,Misiewicz,Anthony,R,L,NYA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230910,20230915,2023
mitcc002,Mitchell,Cal,L,L,PIT,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,20230620,20230621,2023
mitcg001,Mitchell,Garrett,L,R,MIL,19,0,0,0,0,0,0,0,0,0,19,0,19,0,2,0,20230330,20231001,2023
mlodc001,Mlodzinski,Carmen,R,R,PIT,35,35,1,34,0,0,0,0,0,0,0,0,0,0,0,0,20230616,20230929,2023
molls001,Moll,Sam,L,L,CIN,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20230801,20230930,2023
molls001,Moll,Sam,L,L,OAK,45,45,1,44,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230730,2023
monaa001,Monasterio,Andruw,R,R,MIL,94,0,0,0,0,0,34,56,5,0,0,0,0,5,6,3,20230528,20231004,2023
moncy001,Moncada,Yoan,B,R,CHA,92,0,0,0,0,0,0,90,0,0,0,0,0,0,2,0,20230330,20230930,2023
monim001,Moniak,Mickey,L,R,ANA,85,0,0,0,0,0,0,0,0,12,54,16,80,0,6,2,20230513,20230930,2023
montc002,Montes,Coco,R,R,COL,18,0,0,0,0,0,15,2,1,0,0,0,0,0,1,1,20230611,20230702,2023
monte001,Montero,Elehuris,R,R,COL,85,0,0,0,0,55,0,12,0,0,0,0,0,17,6,1,20230330,20231001,2023
montf001,Montas,Frankie,R,R,NYA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230930,20230930,2023
montj004,Montgomery,Jordan,L,L,SLN,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230728,2023
montj004,Montgomery,Jordan,L,L,TEX,17,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,20230804,20231028,2023
montr004,Montero,Rafael,R,R,HOU,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231022,2023
moord002,Moore,Dylan,R,R,SEA,67,0,0,0,0,4,23,1,9,22,3,5,29,6,21,5,20230607,20231001,2023
moorm003,Moore,Matt,L,L,ANA,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230830,2023
moorm003,Moore,Matt,L,L,CLE,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20230902,20230917,2023
moorm003,Moore,Matt,L,L,MIA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20230923,20230930,2023
moorm004,Moore,McKinley,R,R,PHI,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230410,20230415,2023
moraj003,Moran,Jovani,L,L,MIN,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230805,2023
morea001,Morejon,Adrian,L,L,SDN,8,8,1,7,0,0,0,0,0,0,0,0,0,0,0,0,20230621,20230715,2023
morec001,Morel,Christopher,R,R,CHN,107,0,0,0,0,0,19,5,2,8,12,8,25,61,4,0,20230509,20231001,2023
mored002,Moreta,Dauri,R,R,PIT,55,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231001,2023
moreg001,Moreno,Gabriel,R,R,ARI,128,0,0,0,121,0,0,0,0,0,0,0,0,0,9,1,20230330,20231101,2023
morge001,Morgan,Eli,R,R,CLE,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230930,2023
moror001,Moronta,Reyes,R,R,ANA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230521,20230524,2023
morrc001,Morris,Cody,R,R,CLE,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20230613,20230830,2023
mortc002,Morton,Charlie,R,R,ATL,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230922,2023
mottt001,Motter,Taylor,R,R,SLN,29,0,0,0,0,1,14,12,3,0,0,1,1,1,3,0,20230404,20230830,2023
mounr001,Mountcastle,Ryan,R,R,BAL,118,0,0,0,0,93,0,0,0,0,0,0,0,23,7,0,20230330,20231010,2023
mousm001,Moustakas,Mike,L,R,ANA,65,0,0,0,0,26,0,40,0,0,0,0,0,5,4,0,20230626,20230930,2023
mousm001,Moustakas,Mike,L,R,COL,47,0,0,0,0,24,0,12,0,0,0,0,0,5,17,0,20230401,20230621,2023
muckz001,Muckenhirn,Zach,L,L,NYN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230503,20230609,2023
mullc002,Mullins,Cedric,L,L,BAL,119,0,0,0,0,0,0,0,0,0,113,0,113,3,7,1,20230330,20231010,2023
mullk001,Muller,Kyle,R,L,OAK,21,21,13,8,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231001,2023
muncm001,Muncy,Max,L,R,LAN,138,0,0,0,0,0,0,127,0,0,0,0,0,10,4,0,20230330,20231011,2023
munoa002,Munoz,Andres,R,R,SEA,52,52,0,52,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230930,2023
murfp001,Murfee,Penn,R,R,SEA,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230611,2023
murpc001,Murphy,Chris,L,L,BOS,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20230607,20230927,2023
murps001,Murphy,Sean,R,R,ATL,110,0,0,0,104,0,0,0,0,0,0,0,0,5,3,0,20230330,20231012,2023
murps001,Murphy,Sean,R,R,NLS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
murpt002,Murphy,Tom,R,R,SEA,47,0,0,0,41,0,0,0,0,0,0,0,0,5,3,0,20230401,20230813,2023
musgj001,Musgrove,Joe,R,R,SDN,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20230422,20230728,2023
mushp001,Mushinski,Parker,L,L,HOU,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,20230522,20230912,2023
myerd001,Myers,Dane,R,R,MIA,22,0,0,0,0,0,0,0,0,2,19,0,21,2,1,1,20230704,20230916,2023
myerw001,Myers,Wil,R,R,CIN,37,0,0,0,0,13,0,0,0,0,0,27,27,4,1,1,20230330,20230523,2023
nailj001,Naile,James,R,R,SLN,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20230507,20230827,2023
naqut001,Naquin,Tyler,L,R,CHA,5,0,0,0,0,0,0,0,0,2,0,1,3,0,2,0,20230927,20231001,2023
narda001,Nardi,Andrew,L,L,MIA,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231004,2023
narvo001,Narvaez,Omar,L,R,NYN,49,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,20230330,20230930,2023
naugp001,Naughton,Packy,R,L,SLN,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230407,2023
navae002,Navarro,Edgar,R,R,CHA,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20230730,20230909,2023
naylb001,Naylor,Bo,L,R,CLE,67,0,0,0,67,0,0,0,0,0,0,0,0,0,8,0,20230521,20231001,2023
naylj001,Naylor,Josh,L,L,CLE,121,0,0,0,0,91,0,0,0,0,0,1,1,27,7,0,20230330,20231001,2023
nealz001,Neal,Zach,R,R,OAK,14,14,2,12,0,0,0,0,0,0,0,0,0,0,0,0,20230513,20231001,2023
nelsk001,Nelson,Kyle,L,L,ARI,73,73,2,71,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231031,2023
nelsn001,Nelson,Nick,R,R,PHI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20231001,20231001,2023
nelsr003,Nelson,Ryne,R,R,ARI,32,32,27,5,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20231031,2023
nerih001,Neris,Hector,R,R,HOU,78,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231023,2023
netoz001,Neto,Zach,R,R,ANA,84,0,0,0,0,0,0,0,84,0,0,0,0,0,1,0,20230415,20231001,2023
nevit001,Nevin,Tyler,R,R,DET,41,0,0,0,0,8,0,14,0,7,0,1,8,9,7,4,20230413,20231001,2023
newcs001,Newcomb,Sean,L,L,OAK,7,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,20230823,20230915,2023
newmk001,Newman,Kevin,R,R,CIN,74,0,0,0,0,9,16,24,19,0,0,0,0,7,11,4,20230401,20230815,2023
nicok001,Nicolas,Kyle,R,R,PIT,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20230919,20231001,2023
nidot001,Nido,Tomas,R,R,NYN,22,0,0,0,21,0,0,0,0,0,0,0,0,0,1,0,20230331,20230603,2023
nimmb001,Nimmo,Brandon,L,R,NYN,152,0,0,0,0,0,0,0,0,10,136,0,146,5,2,0,20230330,20230928,2023
nittv001,Nittoli,Vinny,R,R,NYN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230623,20230819,2023
nodar001,Noda,Ryan,L,L,OAK,128,0,0,0,0,119,0,0,0,2,0,7,9,7,18,1,20230330,20231001,2023
nogos001,Nogosek,Stephen,R,R,NYN,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20230608,2023
nolaa001,Nola,Aaron,R,R,PHI,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231023,2023
nolaa002,Nola,Austin,R,R,SDN,52,0,0,0,52,0,0,0,0,0,0,0,0,0,1,0,20230330,20230715,2023
nolis001,Nolin,Sean,L,L,MIA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230424,20230424,2023
nootl001,Nootbaar,Lars,L,R,SLN,117,0,0,0,0,0,0,0,0,24,73,34,114,2,4,0,20230330,20231001,2023
norrd002,Norris,Daniel,L,L,CLE,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20230618,20230828,2023
oberb002,Ober,Bailey,R,R,MIN,28,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,20230423,20231010,2023
odorr001,Odor,Rougned,L,R,SDN,59,0,0,0,0,1,30,9,0,0,0,9,9,9,14,3,20230401,20230716,2023
ohear001,O'Hearn,Ryan,L,L,BAL,115,0,0,0,0,70,0,0,0,6,0,23,29,15,23,0,20230413,20231010,2023
ohopl001,O'Hoppe,Logan,R,R,ANA,51,0,0,0,49,0,0,0,0,0,0,0,0,1,0,1,20230330,20231001,2023
ohtas001,Ohtani,Shohei,L,R,ALS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20230711,20230711,2023
ohtas001,Ohtani,Shohei,L,R,ANA,135,23,23,0,0,0,0,0,0,0,0,0,0,134,0,0,20230330,20230903,2023
okeeb001,O'Keefe,Brian,R,R,SEA,8,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,20230817,20230911,2023
okers001,Okert,Steven,L,L,MIA,65,65,2,63,0,0,0,0,0,0,0,0,0,0,0,0,20230422,20231003,2023
okeyc001,Okey,Chris,R,R,ANA,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20230509,20230514,2023
olive001,Olivares,Edward,R,R,KCA,107,0,0,0,0,0,0,0,0,54,2,3,58,42,12,2,20230330,20231001,2023
ollea001,Oller,Adam,R,R,OAK,9,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230503,2023
olsom001,Olson,Matt,L,R,ATL,166,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,20230330,20231012,2023
olsom001,Olson,Matt,L,R,NLS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20230711,20230711,2023
olsor001,Olson,Reese,R,R,DET,21,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0,20230602,20230926,2023
oneit001,O'Neill,Tyler,R,R,SLN,72,0,0,0,0,0,0,0,0,58,13,0,70,1,6,1,20230330,20230916,2023
ornej001,Ornelas,Jonathan,R,R,TEX,8,0,0,0,0,0,0,3,4,0,0,0,0,0,2,1,20230807,20230917,2023
ort-k001,Ort,Kaleb,R,R,BOS,21,21,2,19,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230704,2023
orteo001,Ortega,Oliver,R,R,MIN,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20230620,20230822,2023
orter001,Ortega,Rafael,L,R,NYN,47,0,0,0,0,0,0,0,0,19,25,7,42,2,4,5,20230801,20231001,2023
ortij005,Ortiz,Joey,R,R,BAL,15,0,0,0,0,0,7,4,3,0,0,0,0,0,3,0,20230427,20230623,2023
ortil002,Ortiz,Luis,R,R,PHI,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,20230416,20230930,2023
ortil003,Ortiz,Luis,R,R,PIT,18,18,15,3,0,0,0,0,0,0,0,0,0,0,0,0,20230509,20230928,2023
ottaa001,Ottavino,Adam,B,R,NYN,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,20230401,20230930,2023
ottog001,Otto,Glenn,R,R,TEX,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20230630,20230904,2023
outmj002,Outman,James,L,R,LAN,154,0,0,0,0,0,0,0,0,17,138,6,148,3,8,0,20230330,20231011,2023
overc001,Overton,Connor,L,R,CIN,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230414,2023
oviej001,Oviedo,Johan,R,R,PIT,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20230927,2023
owinc001,Owings,Chris,R,R,PIT,11,1,0,1,0,0,0,0,10,0,1,0,1,0,0,0,20230508,20230531,2023
ozunm001,Ozuna,Marcell,R,R,ATL,148,0,0,0,0,0,0,0,0,2,0,0,2,146,2,0,20230330,20231012,2023
pachc001,Pache,Cristian,R,R,PHI,52,0,0,0,0,0,0,0,0,27,20,3,48,1,11,6,20230401,20231024,2023
paddc001,Paddack,Chris,R,R,MIN,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20230924,20231011,2023
padin001,Padilla,Nicholas,R,R,CHA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20230510,20230706,2023
padlk001,Padlo,Kevin,R,R,ANA,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,20230620,20230624,2023
pagae001,Pagan,Emilio,L,R,MIN,68,68,1,67,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20231010,2023
palaj001,Palacios,Joshua,L,R,PIT,91,0,0,0,0,0,0,0,0,25,11,50,76,3,24,2,20230509,20231001,2023
palar002,Palacios,Richie,L,R,SLN,32,0,0,0,0,0,1,0,0,17,8,2,26,3,4,2,20230817,20231001,2023
paled001,Palencia,Daniel,R,R,CHN,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20230704,20231001,2023
palla001,Pallante,Andre,R,R,SLN,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230930,2023
pannt001,Pannone,Thomas,L,L,MIL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230630,20230630,2023
parei001,Paredes,Isaac,R,R,TBA,145,0,0,0,0,25,14,118,1,0,0,0,0,3,5,0,20230330,20231004,2023
parik002,Paris,Kyren,R,R,ANA,15,0,0,0,0,0,2,0,9,0,2,0,2,1,1,1,20230901,20230916,2023
parsw001,Parsons,Wes,R,R,TOR,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20231001,20231001,2023
pasqv001,Pasquantino,Vinnie,L,L,KCA,61,0,0,0,0,44,0,0,0,0,0,0,0,17,1,0,20230330,20230609,2023
patil001,Patino,Luis,R,R,CHA,7,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20230902,20230930,2023
patil001,Patino,Luis,R,R,TBA,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20230609,20230705,2023
patts002,Patton,Spencer,R,R,OAK,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20230504,20230905,2023
paxtj001,Paxton,James,L,L,BOS,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20230512,20230901,2023
payaj001,Payamps,Joel,R,R,MIL,70,70,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20231003,2023
pearn001,Pearson,Nate,R,R,TOR,35,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,20230425,20230921,2023
pedej001,Pederson,Joc,L,L,SFN,121,0,0,0,0,2,0,0,0,32,0,6,37,79,24,0,20230330,20231001,2023
pegue001,Peguero,Elvis,R,R,MIL,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20230423,20231004,2023
pegul001,Peguero,Liover,R,R,PIT,59,0,0,0,0,0,33,0,39,0,0,0,0,0,0,0,20230717,20231001,2023
penaj004,Pena,Jeremy,R,R,HOU,161,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,20230330,20231023,2023
pepir001,Pepiot,Ryan,R,R,LAN,8,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,20230819,20231001,2023
perad001,Peralta,David,L,L,LAN,136,0,0,0,0,0,0,0,0,121,0,12,126,6,24,0,20230330,20231011,2023
peraf001,Peralta,Freddy,R,R,MIL,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20230403,20231004,2023
perao002,Peraza,Oswald,R,R,NYA,52,0,0,0,0,0,10,36,6,0,0,0,0,1,2,2,20230418,20231001,2023
peras001,Peralta,Sammy,L,L,CHA,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20230504,20230930,2023
peraw002,Peralta,Wandy,L,L,NYA,63,63,0,63,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20230914,2023
perda001,Perdomo,Angel,L,L,PIT,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20230603,20230818,2023
perdg001,Perdomo,Geraldo,B,R,ARI,161,0,0,0,0,0,29,16,133,0,0,0,0,0,15,1,20230331,20231101,2023
perdg001,Perdomo,Geraldo,B,R,NLS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20230711,20230711,2023
perec003,Perez,Carlos,R,R,OAK,68,2,0,2,31,15,0,0,0,1,0,0,1,14,17,0,20230401,20230930,2023
perec004,Perez,Cionel,R,L,BAL,67,67,0,67,0,0,0,0,0,0,0,0,0,0,0,0,20230330,20231008,2023
perec005,Perez,Carlos,R,R,CHA,27,0,0,0,20,0,0,0,0,0,0,0,0,3,12,0,20230507,20231001,2023
peree004,Perez,Eury,R,R,MIA,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20230512,20230920,2023
peree005,Pereira,Everson,R,R,NYA,27,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,20230822,20231001,2023
peref002,Perez,Francisco,B,L,OAK,17,17,1,16,0,0,0,0,0,0,0,0,0,0,0,0,20230812,20230929,2023
pereh002,Perez,Hector,R,R,TBA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20230816,20230816,2023
perem004,Perez,Martin,L,L,TEX,38,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,20230402,20231028,2023
perem005,Perez,Michael,L,R,NYN,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20230513,20231001,2023
perer003,Perez,Roberto,R,R,SFN,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20230330,20230407,2023
peres002,Perez,Salvador,R,R,ALS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20230711,20230711,2023
peres002,Perez,Salvador,R,R,KCA,140,0,0,0,91,23,0,0,0,0,0,0,0,29,0,0,20230330,20231001,2023
perkb002,Perkins,Blake,B,R,MIL,67,0,0,0,0,0,0,0,0,12,19,35,61,4,5,14,20230419,20231001,2023
peted003,Peterson,David,L,L,NYN,27,27,21,6,0,0,0,0,0,0,0,0,0,0,0,0,20230331,20230928,2023
petej002,Peterson,Jace,L,R,ARI,44,0,0,0,0,1,1,36,0,0,0,0,0,3,14,1,20230801,20231028,2023
